 / ,blood,disease,condition,brain,infection,heart,gene,cell,abnormal,genetic,chromosome,bone,inflammation,muscle,health,do,eye,nerve,chronic,diagnosis,development,major,dna,liver,death,cancer,family,bacteria,acute,food,immune,genes,congenital,central,mouth,enzyme,joint,lungs,neck,autosomal,clinical,his,artery,abdomen,mutation,gland,medication,kidney,immune system,injury,affect,intestine,cord,blood pressure,benign,essential,nose,laboratory,hormone,chest,fever,cell t,male,breathing,genome,chromosomes,bone marrow,childhood,marrow,hospital,malignant,birth defect,colon,autosomal dominant,autosomal recessive,female,abdominal,arm,arms,ear,dominant,bacterial,nausea,biopsy,chromosome ,fat,leg,alcohol,amino acid,lymph,contrast,mental retardation,cranial,familial,feet,membrane,fetus,heart disease,healthy,lymph node
food, 0.12231015, -0.06788946, 0.06769886, 0.12245027, -0.024680972, 0.02989479, 0.07058158, -0.031388927, -0.031252697, 0.06240909, 0.041424673, -0.019722385, 0.10164196, 0.08279247, 0.09771867, 0.026249588, 0.05762588, 0.0048908433, -0.050384402, -0.050264135, 0.047620934, -0.038773306, 0.05720983, 0.0060748565, -0.03894447, 0.04572562, 0.19981083, -0.082807094, 1.0, 0.046970017, 0.099505745, 0.0008539676, -0.0006516537, 0.11652966, 0.06556322, 0.05221944, 0.03853779, -0.029379813, 0.0015445343, -0.13254136, -0.03268967, -0.0258679, 0.040041115, -0.021075284, 0.08501771, 0.059413362, -0.018025663, -0.051064085, 0.034374345, 0.09580372, 0.006051306, -0.009372566, 0.0751286, 0.08908673, -0.015432733, 0.07483457, -0.011697695, 0.033327673, 0.020965274, 0.028938444, 0.07690648, -0.030641712, 0.08943069, -0.037020996, -0.05708341, -0.095099285, 0.07709758, -0.042553015, -0.0019173698, -0.06310015, -0.054737158, 0.036677584, 0.002838253, 0.053857677, 0.009235723, -0.014539924, 0.24556732, -0.013677616, 0.19195424, -0.026313392, 0.0017242761, -0.04393636, 0.0149521865, 0.018560218, 0.048509978, 0.032012008, 0.11116387, 0.039169535, 0.005326321, 0.06356234, 0.13904752, 0.0747483, -0.0032805232, 0.057361156, 0.0096930545, -0.08405824, 0.008255621, 0.048523113, 0.10017665, 0.012044879
immune, 0.11136326, 0.054294858, 0.08801652, 0.22511503, 0.13720578, 0.11323729, 0.14247443, 0.19512965, 0.108658396, 0.099640705, 0.010020212, 0.0869046, 0.2797885, 0.10467737, 0.026259571, 0.03970585, 0.032768417, 0.13114324, 0.060090296, -0.040916074, 0.08247074, -0.013135148, 0.17076088, -0.039038476, 0.08417899, -0.028835837, 0.24218924, -0.011219294, 0.046970017, 1.0, 0.169458, 0.001061428, 0.024875546, 0.084342875, 0.12324361, 0.056994632, 0.1382782, 0.062014293, -0.0042426977, -0.037439432, -0.057251416, -0.009148734, 0.0337505, 0.090184286, 0.12166221, 0.013009534, 0.085841246, 0.02071361, 0.1210809, 0.14094369, 0.04327727, 0.008155949, 0.0806203, 0.0723441, 0.06440716, 0.1328189, -0.014854895, 0.011849115, 0.009362828, 0.047959104, 0.039878875, 0.04096726, -0.011438293, 0.10190017, -0.051486034, 0.051234018, 0.05660066, -0.002545492, -0.031903464, -0.07078776, 0.0011866426, 0.10656956, 0.014817359, 0.12105826, -0.016791334, 0.0024748927, 0.11428904, 0.0124755055, 0.06284435, 0.07015407, -0.033504095, 0.010563575, -0.047288567, 0.08575222, 0.0648488, 0.01785647, 0.091300115, 0.039083157, 0.053517517, 0.00018003127, 0.021606497, 0.03282923, 0.011806519, 0.048483547, 0.010929735, 0.03266047, 0.09366079, 0.020862008, 0.07785391, 0.12785876
genes, 0.054891337, 0.08122454, 0.10315713, 0.23237133, 0.0037334515, 0.054150466, 0.34483868, 0.17164397, 0.067357704, 0.33671921, 0.1611284, 0.09301616, 0.15546657, 0.10108055, -0.085042074, -0.035991266, 0.06924357, 0.027565623, -0.0011782508, 0.039004084, 0.10937818, -0.020490684, 0.10758207, 0.08351199, 0.11021967, 0.050002925, 0.27729452, -0.075519264, 0.099505745, 0.169458, 1.0, 0.03411242, 0.0137287835, 0.059163198, 0.13413753, 0.008294701, 0.06393397, 0.027755301, 0.08131848, -0.08623481, -0.07910868, -0.011846104, 0.057307765, 0.19162044, 0.07891053, -0.029781543, 0.008684615, -0.038299277, -0.01765209, 0.12350588, 0.016753804, 0.023966651, 0.014949194, 0.0757493, 0.032359127, 0.08380449, 0.026783517, -0.0093955, 0.054596983, 0.010903149, 0.15836067, 0.16931202, 0.0939861, 0.067851335, -0.0958509, 0.06478018, 0.12002535, 0.050060324, -0.016340954, 0.009509014, 0.013825329, 0.00981099, 0.03544835, 0.06565368, -0.018732691, 0.054071352, 0.15323995, 0.063117124, 0.10513196, 0.0112697575, 0.03618758, 0.036369715, 0.098738715, 0.07094334, 0.13115594, 0.050973095, 0.058007702, 0.06789641, 0.04816344, -0.008194416, 0.045412965, 0.061265692, 0.06380345, 0.0024730137, 0.057594646, -0.040229365, -0.0041578906, 0.0705231, 0.1534021, 0.022242961
congenital, 0.051448632, 0.056049127, 0.063108556, 0.016707944, 0.024777364, -0.07982888, 0.061870035, 0.0018498593, 0.056130458, 0.14013278, 0.081387736, 0.097448155, 0.019196818, 0.048967965, 0.049529806, 0.010022134, 0.07430516, 0.016933301, 0.08437217, 0.07745269, 0.03654943, 0.038559735, 0.03515898, 0.03446703, 0.024219492, -0.014967234, -0.03404527, 0.038931634, 0.0008539676, 0.001061428, 0.03411242, 1.0, -0.045520335, -0.0018790377, 0.040669695, 0.036538616, 0.06803809, -0.00697202, 0.051593777, 0.04705571, -0.018302726, -0.010479329, 0.04699436, 0.044368025, 0.04511638, -0.01819583, -0.031425226, 0.06757334, 0.019649485, 0.002762519, 0.059498463, 0.09374117, 0.039943617, 0.019835837, -0.007245134, 0.040993318, 0.034186885, 0.08561277, 0.01417136, 0.08849675, 0.034369938, 0.016465006, 0.112600036, -0.03170795, 0.024785822, 0.03710951, -0.020328294, 0.10435518, -0.008087219, 0.014906738, 0.046132, -0.0010148275, 0.040182956, 0.050848745, -0.037349664, 0.05017775, 0.008724759, 0.007432042, -0.016044443, -0.0871016, 0.007866229, 0.002703513, 0.07296799, 0.012771851, 0.023756461, 0.020543374, 0.04640934, 0.041711695, 0.03126724, 0.05697703, -0.0061344546, 0.05227741, -0.02731759, 0.006344559, 0.039485376, 0.07991929, 0.0051765703, 0.046469923, 0.0012481125, 0.03785401
central, 0.027955316, 0.050770126, 0.023690194, 0.08760669, 0.033524513, 0.012750029, 0.0059708315, 0.064563565, 0.028060824, 0.011664275, 0.0022081023, 0.02958089, 0.11237073, 0.053592462, -0.027301705, -0.08384468, -0.011483199, 0.0493775, 0.029844807, -0.0101358965, 0.068124026, 0.14667664, 0.04309423, 0.0050826166, 0.008634314, -0.058151677, 0.051528532, 0.11023573, -0.0006516537, 0.024875546, 0.0137287835, -0.045520335, 1.0, 0.025152607, 0.01845556, -0.0010757319, 0.051736187, 0.02453898, 0.0346187, 0.02884719, -0.060522147, 0.045916907, 0.050676115, 0.039760754, 0.017361855, -0.047546092, -0.036030076, 0.019525427, 0.039655585, 0.03357096, 0.036991607, -0.0076245214, -0.0013676496, -0.0058067557, 0.0032013778, 0.038661048, 0.056607805, -0.0046404824, 0.009320456, 0.029929977, -0.013636911, -0.014492167, 0.037615806, 0.063452505, -0.032281548, 0.036065158, -0.007964132, -0.02096189, 0.04139197, 0.0073340526, 0.014297504, -0.0025195682, 0.04739647, 0.03821384, -0.0093005225, 0.027088445, 0.019588381, -0.011338032, 0.0049692625, 0.023514042, -0.037090227, 0.035634506, 0.030070981, -0.028837, 0.0063054985, -0.03521313, -0.043437883, -0.029820845, -0.01588765, 0.02167645, -0.02597567, 0.010422996, 0.017980222, -0.0048110397, 0.04020349, 0.071247794, -0.018559366, -0.022044335, 0.04843157, 0.055584364
mouth, 0.09169524, -0.05177394, 0.1802936, 0.1139626, 0.15708658, 0.060203444, 0.007759293, 0.025845364, 0.03924039, -0.045008548, 0.043768592, 0.10279961, 0.11576304, 0.13734162, -0.05343927, -0.0069797602, 0.19708839, 0.07323265, 0.013681569, 0.0013455327, -0.043967567, -0.053103156, 0.063722685, 0.03560953, -0.040894322, 0.0034436942, 0.14824298, 0.029942749, 0.11652966, 0.084342875, 0.059163198, -0.0018790377, 0.025152607, 0.99999994, 0.06312306, 0.07725284, 0.23852909, 0.17814405, 0.015174026, -0.14439386, -0.010752214, 0.05356194, 0.15677942, 0.059886992, 0.16157602, 0.09857463, 0.02888085, 0.040914867, 0.037992403, 0.14785795, 0.0765514, -0.013095188, 0.022057498, 0.23761444, -0.038282476, 4.5204477e-05, 0.15696107, 0.11142404, 0.013403859, 0.11850056, -0.02690223, 0.026697347, 0.039992195, 0.00065541855, 0.040916655, -0.018272623, 0.109936886, 0.010120017, 0.0057844426, 0.06699105, 0.07711935, 0.20317087, 0.03912056, 0.08854468, 0.09998507, 0.003458684, 0.058512036, 0.07972854, 0.11974452, 0.0670714, 0.014795984, 0.024939658, -0.0073241177, 0.14343299, 0.097440965, 0.11217409, 0.02001888, 0.084121086, 0.09874224, 0.034555163, 0.01792123, 0.042445768, 0.08776667, 0.2031004, 0.13649778, -0.024527669, 0.028953645, 0.04163107, 0.0006957702, 0.058483478
enzyme, 0.13232781, 0.10293147, 0.1773686, 0.16270192, 0.081472486, 0.021002755, 0.16935663, 0.17327142, 0.102070235, 0.07053961, 0.08539036, 0.12552278, 0.20782481, 0.15016812, -0.031221936, -0.092335366, 0.08663724, 0.054137934, -0.047863096, 0.032656837, 0.047335614, -0.0076093227, 0.14433664, 0.038206127, 0.06355452, -0.026918221, 0.17388362, 0.0032356607, 0.06556322, 0.12324361, 0.13413753, 0.040669695, 0.01845556, 0.06312306, 1.0, 0.06665319, 0.09475786, 0.027140787, 0.03928579, -0.041072205, -0.04361538, 0.07930705, 0.061593127, 0.11516502, 0.08870036, 0.08879252, 0.03349141, 0.05498494, 0.01858236, 0.17488113, -0.0014740968, -0.011422495, 0.044936713, 0.087760046, 0.05797677, 0.16177425, 0.023884363, 0.024814889, 0.023570683, 0.08998657, 0.07689432, 0.094815426, 0.0077620577, 0.06017157, -0.04039538, -0.02384782, 0.108509876, 0.022198802, 0.014148726, 0.049884282, -0.037793268, 0.08253152, 0.008754169, 0.08294255, 0.060120128, 0.057219736, 0.12786922, 0.0074034412, 0.08967316, 0.03147814, 0.025680743, 0.03394097, -0.05148689, 0.068136565, 0.07735893, 0.06612226, -0.020792257, 0.08552221, -0.01008496, -0.028820792, 0.08645522, -0.003866726, 0.04045016, 0.07106292, 0.03474449, -0.029326413, 0.021649368, 0.028747287, 0.12036948, 0.056191526
joint, 0.058238663, -0.034280967, 0.114443645, 0.04084617, 0.055095494, 0.09517236, 0.02845253, 0.026411142, 0.040457465, -0.004382602, 0.012850236, 0.147344, 0.08753852, 0.13107197, -0.03777241, -0.037365012, 0.10685619, 0.17239465, 0.09652034, 0.045013744, -0.020255545, 0.011653527, 0.11859237, 0.009352232, -0.028278897, 0.0003879491, 0.017685331, 0.055534277, 0.05221944, 0.056994632, 0.008294701, 0.036538616, -0.0010757319, 0.07725284, 0.06665319, 1.0, 0.091913536, 0.07161821, 0.040885173, -0.003949192, -0.011666173, 0.08096242, 0.112846754, 0.058468353, 0.083697565, 0.09698705, 0.17251174, 0.025052544, -0.02654143, 0.095099784, 0.03628938, -0.0058102636, 0.022257224, 0.015388569, 0.025401203, -0.006496512, 0.16848502, 0.082476534, -0.038988646, 0.045780875, -0.009224384, 0.012187067, 0.034378164, 0.026716063, 0.014680847, 0.065228544, -0.0052811983, -0.04020903, 0.08010158, 0.0326183, 0.011802097, 0.12438337, -0.020095259, -0.011735506, 0.073981345, 0.038782787, -0.0037703384, 0.113777146, 0.0071344385, 0.029909713, -0.034352764, -0.038631927, 0.0012329563, 0.07321579, -0.020653406, 0.020841533, 0.03703411, 0.023148337, 0.09935483, -0.0013480718, 0.0266385, 0.05480217, -0.00064091815, 0.04442504, 0.15112385, 0.09983372, 0.052045953, -0.012255392, 0.029088637, 0.08117375
lungs, 0.18916768, 0.09754633, 0.18994197, 0.1567945, 0.14421101, 0.05437657, 0.08687648, 0.1104739, 0.075429894, -0.0082348455, 0.04808234, 0.12533535, 0.14911643, 0.15778589, -0.007354754, 0.046403434, 0.13034855, 0.09320863, 0.056893762, 0.054375816, 0.017903572, -0.0053280876, 0.16157195, 0.0070111062, -0.018783323, -0.03703074, 0.17103626, 0.0072146086, 0.03853779, 0.1382782, 0.06393397, 0.06803809, 0.051736187, 0.23852909, 0.09475786, 0.091913536, 1.0, 0.112346835, 0.009445601, -0.10467293, -0.03745156, 0.064947724, 0.2123853, 0.021206317, 0.15929274, 0.04796404, 0.023719717, 0.09861735, 0.054889396, 0.19825006, 0.07174503, 0.049239986, 0.03486486, 0.2331818, 0.023081604, 0.061903074, 0.20986833, 0.11104456, 0.035368524, 0.22463043, 0.061124973, 0.068429254, 0.061415464, 0.057200976, 0.0761261, 0.024985474, 0.10269321, -0.025725659, 0.04184634, 0.074773185, 0.066311866, 0.21661608, 0.04560217, 0.105623834, 0.034565892, 0.027898379, 0.024644258, 0.12589322, 0.038324293, 0.11501982, 0.033513356, -0.007654822, -0.06555222, 0.13968404, 0.10704777, 0.116374515, 0.010074289, 0.05737995, 0.06508648, 0.05969564, 0.021908853, 0.061308432, 0.06320646, 0.16668183, 0.12275171, 0.04539357, 0.014138223, -0.0021710882, 0.0062237126, 0.12303916
neck, 0.05470195, 0.019104369, 0.1361131, 0.064051315, 0.08551348, 0.02067678, -0.0032350544, -0.01106965, 0.0967834, 0.012916414, 0.058777653, 0.119545944, 0.07645147, 0.091147855, -0.035744548, -0.031744752, 0.11356896, 0.080849744, 0.015629409, 0.08148863, 0.0024912276, -0.0613585, 0.06590538, 0.05620417, 0.03394291, 0.0031188359, 0.025835391, 0.008198664, -0.029379813, 0.062014293, 0.027755301, -0.00697202, 0.02453898, 0.17814405, 0.027140787, 0.07161821, 0.112346835, 1.0, -0.0010450921, -0.057953205, -0.046356693, 0.06492853, 0.12822752, 0.054708075, 0.11044564, 0.004259503, -0.012580785, 0.17765535, 0.03917589, 0.08022111, 0.022974046, 0.06985606, 0.01577634, 0.18068574, 0.022647953, 0.01345535, 0.14661378, 0.093730316, 0.045777716, 0.07914031, 0.019985566, -0.040072337, 0.03723863, 0.009822549, 0.04331035, -0.023086593, 0.090673834, 0.08421807, 0.06291443, 0.11506948, 0.1252888, 0.18719023, 0.012107013, 0.017822094, 0.044473354, 0.050910845, -0.007721495, 0.07792843, 0.041975632, 0.0987528, -0.008367269, 0.08603201, 0.016855998, 0.13702057, 0.021557905, 0.09038855, -0.026542937, 0.055992514, -0.0017261368, 0.016938226, 0.048295364, 0.019239482, 0.07747577, 0.16713901, 0.09060049, 0.023417475, -0.031960666, -0.042392466, -0.047869902, 0.04932877
autosomal, 0.008926208, -0.04392653, 0.00094825204, 0.04754384, 0.01256167, 0.03769391, 0.100621626, 0.06887092, 0.08686541, 0.12445981, 0.05542153, 0.009955294, 0.013000496, 0.022452282, -0.026358532, -0.04525704, 0.11682675, 0.030229729, 0.062262, 0.045704477, 0.028165184, -0.010217908, 0.054464646, -0.01368656, -0.053493407, 0.03811309, 0.023832552, 0.040263936, 0.0015445343, -0.0042426977, 0.08131848, 0.051593777, 0.0346187, 0.015174026, 0.03928579, 0.040885173, 0.009445601, -0.0010450921, 1.0, 0.06860545, 0.016978776, 0.03890666, 0.034573197, 0.102588534, -0.008874158, 0.0068929116, 0.022815553, 0.0023200582, -0.034478173, -0.01496132, 0.026520452, 0.11358502, 0.036282998, 0.0006235025, 0.07392195, 0.018419318, -0.035761178, 0.021181287, 0.02491664, 0.025964146, -0.010604186, 0.07445631, 0.033015322, 0.04824046, 0.01334652, 0.025903998, 0.0039944886, 0.04020568, 0.017345035, 0.014332191, -0.04287615, 0.028369753, 0.08324681, -0.009594504, -0.008070976, 0.049452808, 0.0016937341, 0.07446713, -0.0095294565, -0.03664981, -0.0484878, 0.003077603, 0.12974633, -0.013892124, 0.049179267, 0.011700675, 0.028274138, -0.02008118, -0.020072808, -0.0060305675, 0.0033216819, -0.03703438, -0.030432496, -0.011428901, 0.05236632, 0.021946993, 0.034935787, 0.03627083, -0.015950754, 0.053024437
clinical, -0.11574452, 0.04988267, -0.18055813, -0.06287146, -0.093982525, -0.09347758, -0.039614085, 0.026195087, -0.05223387, 0.04108605, -0.018292386, -0.0022330522, -0.05546932, -0.05044003, -0.02005358, -0.06919842, -0.04226705, -0.08217352, 0.06121146, 0.017683001, 0.063534304, 0.09666658, -0.026842082, -0.065200426, 0.040759824, -0.060819298, -0.13114749, 0.17645627, -0.13254136, -0.037439432, -0.08623481, 0.04705571, 0.02884719, -0.14439386, -0.041072205, -0.003949192, -0.10467293, -0.057953205, 0.06860545, 1.0, -0.06027069, 0.005047226, -0.08304998, -0.016361186, -0.14111608, -0.009200589, 0.011774106, -0.051318634, -0.054515447, -0.10775815, 0.029355684, -0.006311609, -0.027099343, -0.13239162, 0.14097786, -0.02965732, -0.044946656, -0.08282706, -0.06648238, -0.07678856, 0.006997766, -0.06197696, -0.03708917, -0.0016198439, -0.04103565, 0.029426023, -0.027003473, -0.071988836, -0.013283299, 0.004763185, 0.01789399, -0.11621435, -0.03861617, -0.030211477, 0.020340186, 0.046889238, -0.12099126, -0.069906905, -0.07812276, -0.013980033, 0.009411726, -0.0048276284, 0.03904085, -0.11163944, -0.07350578, -0.043483485, -0.09223358, -0.012824055, -0.023993382, -0.09213262, -0.04336317, -0.008086619, -0.041424602, -0.12336495, -0.037125826, 0.14460893, -0.021829505, -0.030007085, 0.016271919, 0.054432504
his, -0.073940106, -0.08608132, -0.09909587, -0.03671952, -0.061914265, -0.06280878, 0.0018907757, -0.021038825, -0.09131092, -0.04760677, 0.018005678, -0.087133184, -0.051921524, -0.10467062, -0.014664467, -0.0778784, -0.021504799, -0.0012049067, -0.0893077, -0.016504683, -0.02774465, -0.037768114, -0.085824735, -0.00014355005, -0.042534992, 0.09307235, -0.08033475, -0.05868984, -0.03268967, -0.057251416, -0.07910868, -0.018302726, -0.060522147, -0.010752214, -0.04361538, -0.011666173, -0.03745156, -0.046356693, 0.016978776, -0.06027069, 1.0000001, -0.045384225, -0.008962727, -0.07029586, -0.03771701, -0.06656744, -0.04596349, -0.021987775, -0.11012043, -0.05347835, -0.03309279, -0.06604724, -0.049987726, -0.017572455, 0.015291795, -0.06263196, 0.019211894, 0.1248496, 0.0016498783, 0.01027117, -0.026845492, -0.0885339, -0.031153902, 0.014736588, 0.15728676, -0.030338362, -0.03207329, -0.009253701, 0.008403476, -0.011955839, -0.03128399, -0.02842019, -0.021384468, -0.06751015, -0.009039291, -0.013131596, -0.04501591, 0.031378403, -0.08508662, -0.047846805, 0.030892719, -0.03409038, -0.034702223, -0.05879008, -0.03541209, 0.0029843426, -0.04075222, -0.056052353, -0.034090176, 0.07871398, -0.07610365, -0.049878195, -0.017566638, -0.020108894, -0.015809078, -0.012287137, 0.0071392898, -0.025577433, -0.059752155, -0.049024623
artery, 0.09759931, -0.026113523, 0.041203473, 0.051178712, -0.0532949, 0.3094712, 0.035570156, 0.034629826, 0.04048143, 0.07883727, -0.024504308, 0.0604698, 0.066030785, -0.026111452, -0.03260449, -0.01476477, 0.06993185, 0.11078682, 0.07801083, 0.038309075, 0.0044773156, -0.022505617, 0.13546833, 0.0741897, 0.007989028, -0.071550734, 0.05315168, 0.10469403, -0.0258679, -0.009148734, -0.011846104, -0.010479329, 0.045916907, 0.05356194, 0.07930705, 0.08096242, 0.064947724, 0.06492853, 0.03890666, 0.005047226, -0.045384225, 1.0, 0.07144668, 0.074315436, 0.08871875, -0.020793144, 0.11128222, -0.013862428, -0.027603308, 0.056737904, 0.022067914, 0.068209626, -0.05029635, 0.043125987, 0.023061698, -0.001552752, 0.076717585, -0.01669514, -0.011823063, 0.033875205, 0.033568013, 0.051120266, 0.028649282, 0.029360842, -0.0037369847, -0.0073498324, 0.054807793, 0.017422242, 0.03501604, 0.062893905, 0.019736737, 0.062370107, -0.008533171, 0.0061203074, -0.0106424345, 0.028597208, 0.018687492, 0.04809564, 0.06098886, 0.016384922, 0.044930637, -0.00060154824, -0.02853672, 0.0049084206, 0.020286694, 0.060719833, -0.012169961, 0.041122977, 0.08223398, -0.027623579, 0.08578296, -0.002919632, 0.05639764, 0.014953299, 0.07956082, 0.11775328, -0.0105924, 0.08219114, 0.022307523, -0.02691618
abdomen, 0.16586027, 0.021049673, 0.16194083, 0.13305928, 0.10167108, 0.07025183, 0.06413331, 0.04625336, 0.08743788, 0.0035335023, 0.07595483, 0.10365715, 0.10137237, 0.05865925, -0.056098625, -0.055280406, 0.13135135, 0.11872935, -0.02446276, 0.08988936, 0.021335995, -0.032515988, 0.17224355, 0.014506959, -0.0026614957, 0.04557927, 0.14311245, 0.009039311, 0.040041115, 0.0337505, 0.057307765, 0.04699436, 0.050676115, 0.15677942, 0.061593127, 0.112846754, 0.2123853, 0.12822752, 0.034573197, -0.08304998, -0.008962727, 0.07144668, 0.99999994, 0.02889157, 0.13991044, 0.020978397, 0.08999441, 0.050945133, 0.03197298, 0.17693467, -0.007562326, 0.051123332, 0.03920078, 0.15860224, -0.02936519, 0.061197717, 0.22324583, 0.0625289, 0.0026971104, 0.08850208, 0.037905004, 0.033705223, 0.060890734, 0.020332325, 0.05676636, -0.040432233, 0.06930031, 0.018330917, 0.18661417, 0.16953239, 0.07769037, 0.1445269, 0.024858987, 0.057830308, 0.033606566, 0.09890493, 0.032703575, 0.18973972, 0.02091321, 0.1183472, 0.034121625, -0.004701494, 0.01120307, 0.1282494, 0.037335508, 0.08102363, 0.008126635, 0.06692344, 0.047967732, 0.039193865, 0.0221551, 0.056058813, 0.08249038, 0.20151126, 0.17912883, 0.014981687, 0.014265636, -0.010928368, 0.007872581, 0.06544014
mutation, 0.086596966, 0.12997139, 0.19445106, 0.056387696, 0.17247002, 0.039048456, 0.14780074, 0.08597893, 0.07353287, 0.13021356, 0.122651674, 0.048248533, 0.0745094, 0.022489827, -0.13711233, 0.010152585, 0.09535865, 0.06705645, 0.01733792, 0.116324246, -0.017793257, -0.014239985, 0.0725104, 0.07487491, 0.18527105, 0.04922332, 0.09210845, 0.06459515, -0.021075284, 0.090184286, 0.19162044, 0.044368025, 0.039760754, 0.059886992, 0.11516502, 0.058468353, 0.021206317, 0.054708075, 0.102588534, -0.016361186, -0.07029586, 0.074315436, 0.02889157, 1.0, 0.05926946, 0.03453253, 0.019360853, 0.09781149, -0.021281464, 0.0608861, 0.04399951, 0.004879807, -0.0023825136, 0.12500846, 0.037903402, 0.071575984, 0.06354965, 0.088177934, 0.019224335, 0.032667555, 0.045287535, 0.104977734, 0.019532371, 0.104514435, -0.045375288, 0.06751048, 0.09974425, 0.07902869, -0.017702153, 0.046627395, 0.048929557, 0.043199454, 0.07176342, 0.08134977, 0.019358493, 0.15536124, 0.111173205, 0.008596126, 0.0073768217, 0.024556262, -0.038846154, -0.019129867, 0.11890641, 0.09972827, 0.05019723, -0.012125286, 0.020482508, 0.024115887, 0.055337764, -0.0030878643, 0.044890754, -0.050727554, 0.052111126, 0.1110908, 0.08784644, 0.0016980584, 0.05031121, 0.06568659, 0.02091942, -0.016783142
gland, 0.16668448, -0.00970139, 0.15899128, 0.113786615, 0.06482577, 0.086537436, 0.13404378, 0.06689649, 0.04062632, 0.029188607, 0.05725076, 0.119081765, 0.12457468, 0.08961187, -0.030167732, 0.031112792, 0.17709751, 0.13242425, 0.044376012, 0.038048368, -0.0017962118, -0.021511981, 0.14082699, 0.00014142031, 0.065100946, -0.026385214, 0.12307667, -0.050005734, 0.08501771, 0.12166221, 0.07891053, 0.04511638, 0.017361855, 0.16157602, 0.08870036, 0.083697565, 0.15929274, 0.11044564, -0.008874158, -0.14111608, -0.03771701, 0.08871875, 0.13991044, 0.05926946, 1.0, 0.069434136, 0.08314167, 0.01693886, 0.0484014, 0.1992165, 0.008602455, 0.031446453, 0.048554104, 0.16370854, -0.020015525, 0.1162769, 0.13434753, 0.09931666, 0.025954144, 0.09052376, -0.07281593, 0.024823584, -0.055729475, 0.005847028, -0.027415512, 0.009104073, 0.111602865, 0.009753902, 0.047702964, 0.075991124, 0.043605678, 0.2136434, 0.039711125, 0.05099069, 0.0015602907, 0.01666963, 0.09794261, 0.095820576, 0.06904185, 0.09905174, 0.053737804, -0.007479729, -0.026722506, 0.10511291, 0.1170305, 0.03744883, 0.016416492, 0.08416061, 0.078018114, 0.055243354, 0.059035607, 0.07780397, 0.05728813, 0.14595965, 0.11257102, -0.058705844, 0.0037875068, 0.013664002, 0.027252259, 0.116575174
medication, 0.09554058, -0.0064123063, 0.18597668, -0.022353863, 0.11309673, 0.024642173, -0.03495029, -0.025170883, -0.027168965, -0.023251252, 0.018771324, 0.07786058, 0.041671604, 0.11087201, -0.063762024, -0.050939713, 0.09642178, 0.034958906, 0.06636652, 0.07443375, -0.14298894, -0.082317494, 0.05947922, -0.022842962, -0.054760348, 0.01493161, 0.04584072, -0.0106680095, 0.059413362, 0.013009534, -0.029781543, -0.01819583, -0.047546092, 0.09857463, 0.08879252, 0.09698705, 0.04796404, 0.004259503, 0.0068929116, -0.009200589, -0.06656744, -0.020793144, 0.020978397, 0.03453253, 0.069434136, 1.0, 0.061487436, 0.07150622, -0.008996303, 0.056451097, 0.07842926, 0.025121141, 0.06607378, 0.09386927, -0.03856188, 0.13333185, 0.05614771, 0.008203019, -0.07643296, 0.09035252, -0.058093436, -0.029262599, -0.0041768244, -0.025692506, 0.02191153, -0.06507764, 0.03046151, -0.037167862, 0.023597555, 0.02322891, -0.060559765, 0.11381309, -0.046631455, 0.07946735, 0.13123809, 0.071763694, -0.03040002, 0.07906601, 0.14651498, 0.0064432793, -0.013563129, 0.027506132, -0.0030198682, 0.06372429, 0.040310044, 0.036641758, 0.004021171, 0.03558981, 0.038721204, -0.012891008, 0.09256588, 0.03737001, -0.001739063, 0.29793337, 0.09285012, 0.0006891114, 0.05781934, 0.024813628, -0.055138517, 0.080516055
kidney, 0.15356655, -0.07993849, 0.021548262, 0.046209753, 0.014636123, 0.4084719, 0.017459124, 0.050327487, 0.04570876, 0.017700903, 0.033469915, 0.19243424, 0.07654638, 0.053902425, -0.056721706, -0.04958099, 0.101384826, 0.15045984, 0.14558065, 0.02862426, -0.027507033, 0.08997806, 0.42515668, 0.082930095, 0.0048744837, -0.011688487, 0.024607938, 0.012340479, -0.018025663, 0.085841246, 0.008684615, -0.031425226, -0.036030076, 0.02888085, 0.03349141, 0.17251174, 0.023719717, -0.012580785, 0.022815553, 0.011774106, -0.04596349, 0.11128222, 0.08999441, 0.019360853, 0.08314167, 0.061487436, 0.99999994, -0.0984084, 0.0059071155, 0.03842676, 0.069931194, -0.0043539326, 0.028181816, 0.007637069, 0.010932112, 0.03857818, -0.022560675, -0.035074983, -0.05267869, 0.03291144, -0.01737694, 0.031569157, -0.0352688, -0.024954496, -0.03794874, 0.039484214, 0.0154605685, -0.053624563, 0.07520366, 0.016556289, -0.020584576, 0.062027972, -0.03656997, 0.06778075, 0.0067982012, -0.00028376406, 0.062611096, 0.105758965, 0.07250202, 0.08242519, 0.033315834, -0.022993485, 0.016170882, 0.091630645, 0.013282964, -0.015327646, 0.067981385, 0.07311678, 0.17997767, -0.018625392, 0.06740474, 0.02284655, -0.01785869, 0.038132, 0.07427127, 0.22011296, 0.058215518, 0.23086964, 0.032243192, 0.07073297
